date,vehicle_id,total_dist_km,total_idle_sec,total_stop_sec,first_ts,last_ts,odo_min,odo_max,records,odo_dist_km,work_duration_sec,total_idle_hr,total_stop_hr,work_duration_hr
2025-12-25,3547,430965.26,4482.0,613064.0,2025-12-25 00:00:00,2025-12-25 08:24:26,95304.22,95328.17,432,23.94999999999709,30266.0,1.245,170.29555555555555,8.407222222222222
2025-12-25,3615,580548.73,16038.0,279404.0,2025-12-25 00:04:03,2025-12-25 08:37:52,194223.32,194271.95,749,48.63000000000466,30829.0,4.455,77.61222222222223,8.563611111111111
2025-12-25,4257,1575483.8,26402.0,60999.0,2025-12-25 00:00:06,2025-12-25 08:41:50,290961.41,291062.15,1509,100.7400000000489,31304.0,7.333888888888889,16.944166666666668,8.695555555555556
2025-12-25,4527,141579.28,5169.0,2665788.0,2025-12-25 00:05:31,2025-12-25 08:26:53,162213.29,162222.04,338,8.75,30082.0,1.4358333333333333,740.4966666666667,8.356111111111112
2025-12-25,4582,130715.43,20158.0,3054816.0,2025-12-25 00:06:44,2025-12-25 08:23:32,269406.77,269422.01,344,15.239999999990687,29808.0,5.599444444444444,848.56,8.28
2025-12-25,4657,180598.93,7749.0,2773638.0,2025-12-25 00:00:56,2025-12-25 08:36:22,151114.89,151135.07,433,20.179999999993015,30926.0,2.1525,770.455,8.590555555555556
2025-12-25,4811,181549.23,7652.0,2924196.0,2025-12-25 00:02:45,2025-12-25 08:37:43,284747.8,284764.35,386,16.54999999998836,30898.0,2.1255555555555556,812.2766666666666,8.582777777777778
2025-12-25,5012,206369.71,7915.0,7915.0,2025-12-25 06:52:44,2025-12-25 08:32:03,162384.23,162402.63,485,18.39999999999418,5959.0,2.198611111111111,2.198611111111111,1.6552777777777778
2025-12-25,5333,161115.24,0.0,0.0,2025-12-25 00:00:06,2025-12-25 08:43:04,291909.03,291909.03,533,0.0,31378.0,0.0,0.0,8.716111111111111
2025-12-25,5506,89318.51,18202.0,2767174.0,2025-12-25 00:07:16,2025-12-25 08:27:36,277210.68,277215.22,238,4.539999999979045,30020.0,5.056111111111111,768.6594444444445,8.338888888888889
2025-12-25,5552,187699.89,0.0,680268.0,2025-12-25 00:03:39,2025-12-25 08:26:08,185345.49,185352.79,240,7.300000000017462,30149.0,0.0,188.96333333333334,8.374722222222223
2025-12-25,5803,382.88,300.0,300.0,2025-12-25 06:59:38,2025-12-25 06:59:38,143926.22,143926.22,1,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0
2025-12-25,6514,137581.2,4929.0,4585448.0,2025-12-25 00:01:44,2025-12-25 08:31:25,114686.5,114694.0,222,7.5,30581.0,1.3691666666666666,1273.7355555555555,8.494722222222222
2025-12-25,6574,357044.52,10921.0,668185.0,2025-12-25 00:00:02,2025-12-25 08:46:47,144939.36,144961.79,458,22.43000000002212,31605.0,3.033611111111111,185.60694444444445,8.779166666666667
2025-12-25,6635,919883.32,21765.0,7032483.0,2025-12-25 00:00:12,2025-12-25 08:58:06,203324.2,203337.86,2464,13.659999999974389,32274.0,6.045833333333333,1953.4675,8.965
2025-12-25,6881,87509.74,3245353.0,3245353.0,2025-12-25 00:07:43,2025-12-25 08:45:53,263587.74,263597.66,280,9.919999999983702,31090.0,901.4869444444445,901.4869444444445,8.636111111111111
2025-12-25,7201,119612.82,2387899.0,2387899.0,2025-12-25 00:07:38,2025-12-25 08:27:27,2769.39,2781.4,244,12.010000000000218,29989.0,663.3052777777777,663.3052777777777,8.330277777777777
2025-12-25,7224,97162.68,2335712.0,2335712.0,2025-12-25 00:02:48,2025-12-25 08:25:29,145395.54,145407.69,284,12.14999999999418,30161.0,648.8088888888889,648.8088888888889,8.378055555555555
2025-12-25,7873,132091.6,17856.0,2961302.0,2025-12-25 00:01:22,2025-12-25 08:36:55,105753.96,105764.54,371,10.579999999987194,30933.0,4.96,822.5838888888889,8.5925
2025-12-25,7912,142083.33,6843.0,1245218.0,2025-12-25 00:03:16,2025-12-25 08:38:38,79842.03,79851.86,442,9.830000000001746,30922.0,1.9008333333333334,345.8938888888889,8.589444444444444
2025-12-25,7924,1070418.69,17631.0,17535.0,2025-12-25 00:01:50,2025-12-25 08:45:21,181257.03,181317.89,1025,60.860000000015134,31411.0,4.8975,4.870833333333334,8.725277777777778
2025-12-25,8359,70583.49,10749.0,2961099.0,2025-12-25 00:02:29,2025-12-25 08:26:18,119168.13,119175.15,216,7.019999999989523,30229.0,2.9858333333333333,822.5275,8.396944444444445
2025-12-25,8527,182179.68,9361.0,1600486.0,2025-12-25 00:06:35,2025-12-25 08:33:49,174650.24,174657.93,234,7.690000000002328,30434.0,2.600277777777778,444.57944444444445,8.453888888888889
2025-12-25,9279,279084.06,0.0,582770.0,2025-12-25 00:00:07,2025-12-25 08:55:58,96656.77,96669.25,332,12.479999999995925,32151.0,0.0,161.88055555555556,8.930833333333334
2025-12-25,9785,117569.68,10121.0,1905669.0,2025-12-25 00:06:41,2025-12-25 08:39:42,173772.6,173783.27,290,10.669999999983702,30781.0,2.8113888888888887,529.3525,8.550277777777778
2025-12-25,9928,321381.45,6497.0,3329281.0,2025-12-25 00:04:02,2025-12-25 08:26:11,48296.31,48316.48,496,20.17000000000553,30129.0,1.8047222222222221,924.8002777777778,8.369166666666667
2025-12-25,9935,22935.309999999998,498.0,3744073.0,2025-12-25 00:00:35,2025-12-25 08:30:59,134975.38,134975.41,71,0.029999999998835847,30624.0,0.13833333333333334,1040.0202777777777,8.506666666666666
