date,vehicle_id,vehicle_type,stop_order,Mahalle,latitude,longitude,distance_from_prev_km
2025-12-22,5333,UNKNOWN,1,Duran,40.176918,28.969859,0.0
2025-12-22,5333,UNKNOWN,2,Duran,40.186264,28.968752,1.043
2025-12-22,5333,UNKNOWN,3,Duran,40.192329,28.96529,0.736
2025-12-22,5333,UNKNOWN,4,Duran,40.207092,28.981125,2.122
2025-12-22,5333,UNKNOWN,5,Duran,40.207348,28.9810635,0.029
2025-12-22,5333,UNKNOWN,6,Duran,40.208355,28.981104,0.112
2025-12-22,5333,UNKNOWN,7,Duran,40.206974,28.978447,0.273
2025-12-22,5333,UNKNOWN,8,Duran,40.20747,28.977901,0.072
2025-12-22,5333,UNKNOWN,9,Duran,40.208237,28.97784,0.085
2025-12-22,5333,UNKNOWN,10,Duran,40.207111,28.976305,0.181
2025-12-22,5333,UNKNOWN,11,Duran,40.206928,28.941301,2.973
2025-12-22,5506,UNKNOWN,1,Duran,40.190125,28.930811,0.0
2025-12-22,5506,UNKNOWN,2,Duran,40.225157,28.982131,5.845
2025-12-22,5506,UNKNOWN,3,Duran,40.225609,28.981947,0.053
2025-12-22,5506,UNKNOWN,4,Duran,40.225227,28.985397,0.296
2025-12-22,5506,UNKNOWN,5,Duran,40.2249715,28.987463,0.178
2025-12-22,5506,UNKNOWN,6,Duran,40.223522,28.990578,0.31
2025-12-22,5506,UNKNOWN,7,Duran,40.225266,28.990845,0.195
2025-12-22,5506,UNKNOWN,8,Duran,40.227547,28.987259,0.396
2025-12-22,5506,UNKNOWN,9,Duran,40.2270165,28.98489,0.21
2025-12-22,5506,UNKNOWN,10,Duran,40.2287505,28.9854625,0.199
2025-12-22,5506,UNKNOWN,11,Duran,40.2290725,28.9837725,0.148
2025-12-22,5506,UNKNOWN,12,Duran,40.227573,28.982737,0.188
2025-12-22,5506,UNKNOWN,13,Duran,40.2270315,28.980783,0.176
2025-12-22,5506,UNKNOWN,14,Duran,40.273495,28.954714,5.62
2025-12-22,5506,UNKNOWN,15,Duran,40.27356,28.954796,0.01
2025-12-22,5552,UNKNOWN,1,Duran,40.190113,28.930666,0.0
2025-12-22,5552,UNKNOWN,2,Duran,40.190189,28.930916,0.023
2025-12-22,5552,UNKNOWN,3,Duran,40.213741,28.9659435,3.963
2025-12-22,5552,UNKNOWN,4,Duran,40.2146205,28.966448,0.107
2025-12-22,5552,UNKNOWN,5,Duran,40.214573,28.968952,0.213
2025-12-22,5552,UNKNOWN,6,Duran,40.2125965,28.9739925,0.481
2025-12-22,5552,UNKNOWN,7,Duran,40.213211,28.975643,0.156
2025-12-22,5552,UNKNOWN,8,Duran,40.214262,28.9749605,0.13
2025-12-22,5552,UNKNOWN,9,Duran,40.21389,28.9736005,0.123
2025-12-22,5552,UNKNOWN,10,Duran,40.215939,28.972137,0.26
2025-12-22,5552,UNKNOWN,11,Duran,40.2160355,28.9691665,0.252
2025-12-22,5552,UNKNOWN,12,Duran,40.21714,28.967182,0.209
2025-12-22,5552,UNKNOWN,13,Duran,40.217602,28.96641,0.083
2025-12-22,5552,UNKNOWN,14,Duran,40.218277,28.964483,0.18
2025-12-22,5552,UNKNOWN,15,Duran,40.264206,28.969567,5.125
2025-12-22,5557,UNKNOWN,1,Duran,40.1757525,28.7490205,0.0
2025-12-22,5557,UNKNOWN,2,Duran,40.1799205,28.749879,0.469
2025-12-22,5557,UNKNOWN,3,Duran,40.190327,28.926241,15.026
2025-12-22,5557,UNKNOWN,4,Duran,40.190105,28.930656,0.376
2025-12-22,5557,UNKNOWN,5,Duran,40.190384,28.930525,0.033
2025-12-22,5557,UNKNOWN,6,Duran,40.222042,28.944551,3.716
2025-12-22,5557,UNKNOWN,7,Duran,40.214661,28.982174,3.298
2025-12-22,5557,UNKNOWN,8,Duran,40.214462,28.983648,0.127
2025-12-22,5803,UNKNOWN,1,Duran,40.190105,28.930666,0.0
2025-12-22,5803,UNKNOWN,2,Duran,40.195339,28.949116,1.672
2025-12-22,5803,UNKNOWN,3,Duran,40.194855,28.949675,0.072
2025-12-22,5803,UNKNOWN,4,Duran,40.195881,28.950943,0.157
2025-12-22,5803,UNKNOWN,5,Duran,40.1954995,28.9511865,0.047
2025-12-22,5803,UNKNOWN,6,Duran,40.1909065,28.989418,3.287
2025-12-22,5803,UNKNOWN,7,Duran,40.191544,28.99164,0.202
2025-12-22,5803,UNKNOWN,8,Duran,40.208271,28.990442,1.863
2025-12-22,5803,UNKNOWN,9,Duran,40.208401,28.991338,0.077
2025-12-22,5803,UNKNOWN,10,Duran,40.210808,28.990009,0.29
2025-12-22,5803,UNKNOWN,11,Duran,40.208794,28.989404,0.23
2025-12-22,5803,UNKNOWN,12,Duran,40.2086485,28.988472,0.081
2025-12-22,5803,UNKNOWN,13,Duran,40.208523,28.987263,0.104
2025-12-22,5803,UNKNOWN,14,Duran,40.209629,28.9854355,0.198
2025-12-22,5803,UNKNOWN,15,Duran,40.210506,28.98204,0.304
2025-12-22,5803,UNKNOWN,16,Duran,40.2104245,28.979657,0.203
2025-12-22,5803,UNKNOWN,17,Duran,40.265255,28.971832,6.133
2025-12-22,6514,UNKNOWN,1,Duran,40.190056,28.930704,0.0
2025-12-22,6514,UNKNOWN,2,Duran,40.233904,28.9094445,5.199
2025-12-22,6514,UNKNOWN,3,Duran,40.23592,28.9086265,0.235
2025-12-22,6514,UNKNOWN,4,Duran,40.237057,28.906483,0.222
2025-12-22,6514,UNKNOWN,5,Duran,40.240334,28.905813,0.369
2025-12-22,6514,UNKNOWN,6,Duran,40.265274,28.971627,6.236
2025-12-22,6514,UNKNOWN,7,Duran,40.273342,28.970389,0.903
2025-12-22,6574,UNKNOWN,1,Duran,40.187197,28.946966,0.0
2025-12-22,6574,UNKNOWN,2,Duran,40.1882035,28.946684,0.114
2025-12-22,6574,UNKNOWN,3,Duran,40.191975,28.948391,0.444
2025-12-22,6574,UNKNOWN,4,Duran,40.191618,28.950573,0.19
2025-12-22,6574,UNKNOWN,5,Duran,40.193605,28.950762,0.222
2025-12-22,6574,UNKNOWN,6,Duran,40.1940215,28.952589,0.162
2025-12-22,6574,UNKNOWN,7,Duran,40.194313,28.955044,0.211
2025-12-22,6574,UNKNOWN,8,Duran,40.194443,28.951029,0.341
2025-12-22,6574,UNKNOWN,9,Duran,40.194748,28.949446,0.139
2025-12-22,6574,UNKNOWN,10,Duran,40.193626,28.949226,0.126
2025-12-22,6574,UNKNOWN,11,Duran,40.194298,28.948351,0.105
2025-12-22,6574,UNKNOWN,12,Duran,40.193718,28.947775,0.081
2025-12-22,6574,UNKNOWN,13,Duran,40.194466,28.946642,0.127
2025-12-22,6574,UNKNOWN,14,Duran,40.195244,28.94602,0.101
2025-12-22,6574,UNKNOWN,15,Duran,40.194138,28.945368,0.135
2025-12-22,6574,UNKNOWN,16,Duran,40.194492,28.944548,0.08
2025-12-22,6574,UNKNOWN,17,Duran,40.195438,28.943752,0.125
2025-12-22,6574,UNKNOWN,18,Duran,40.194874,28.942749,0.106
2025-12-22,6574,UNKNOWN,19,Duran,40.194633,28.943054,0.037
2025-12-22,6574,UNKNOWN,20,Duran,40.193836,28.943232,0.09
2025-12-22,6574,UNKNOWN,21,Duran,40.193533,28.94383,0.061
2025-12-22,6574,UNKNOWN,22,Duran,40.192574,28.945009,0.146
2025-12-22,6574,UNKNOWN,23,Duran,40.1901245,28.9309825,1.222
2025-12-22,6574,UNKNOWN,24,Duran,40.211544,28.940929,2.527
2025-12-22,6574,UNKNOWN,25,Duran,40.211613,28.94223,0.111
2025-12-22,6574,UNKNOWN,26,Duran,40.210882,28.9502955,0.69
2025-12-22,6574,UNKNOWN,27,Duran,40.263531,28.969376,6.074
2025-12-22,6574,UNKNOWN,28,Duran,40.265141,28.971651,0.263
2025-12-22,6574,UNKNOWN,29,Duran,40.268162,28.911936,5.078
2025-12-22,6574,UNKNOWN,30,Duran,40.269661,28.906454,0.494
2025-12-22,6574,UNKNOWN,31,Duran,40.210083,28.790283,11.879
2025-12-22,6635,UNKNOWN,1,Duran,40.189857,28.930706,0.0
2025-12-22,6635,UNKNOWN,2,Duran,40.2131,28.990709,5.714
2025-12-22,6635,UNKNOWN,3,Duran,40.213127,28.992588,0.16
2025-12-22,6635,UNKNOWN,4,Duran,40.214966,28.989885,0.307
2025-12-22,6635,UNKNOWN,5,Duran,40.216187,28.988935,0.158
2025-12-22,6635,UNKNOWN,6,Duran,40.217216,28.989941,0.143
2025-12-22,6635,UNKNOWN,7,Duran,40.218403,28.991884,0.211
2025-12-22,6635,UNKNOWN,8,Duran,40.220406,28.99441,0.309
2025-12-22,6635,UNKNOWN,9,Duran,40.221357,28.994401,0.106
2025-12-22,6635,UNKNOWN,10,Duran,40.221806,28.993847,0.069
2025-12-22,6635,UNKNOWN,11,Duran,40.221035,28.992899,0.118
2025-12-22,6635,UNKNOWN,12,Duran,40.2208365,28.992603,0.033
2025-12-22,6635,UNKNOWN,13,Duran,40.219524,28.992079,0.153
2025-12-22,6635,UNKNOWN,14,Duran,40.21867,28.990801,0.144
2025-12-22,6635,UNKNOWN,15,Duran,40.216818,28.986523,0.418
2025-12-22,6635,UNKNOWN,16,Duran,40.21843,28.988041,0.221
2025-12-22,6635,UNKNOWN,17,Duran,40.219395,28.988718,0.122
2025-12-22,6635,UNKNOWN,18,Duran,40.219734,28.989021,0.046
2025-12-22,6635,UNKNOWN,19,Duran,40.219814,28.9894115,0.034
2025-12-22,6635,UNKNOWN,20,Duran,40.2211055,28.989423,0.144
2025-12-22,6635,UNKNOWN,21,Duran,40.263931,28.969606,5.05
2025-12-22,6635,UNKNOWN,22,Duran,40.265133,28.970984,0.178
2025-12-22,6881,UNKNOWN,1,Duran,40.190041,28.930647,0.0
2025-12-22,6881,UNKNOWN,2,Duran,40.205963,28.985432,4.978
2025-12-22,6881,UNKNOWN,3,Duran,40.20694,28.984674,0.126
2025-12-22,6881,UNKNOWN,4,Duran,40.20776,28.985218,0.102
2025-12-22,6881,UNKNOWN,5,Duran,40.207253,28.982419,0.244
2025-12-22,6881,UNKNOWN,6,Duran,40.208786,28.981245,0.197
2025-12-22,6881,UNKNOWN,7,Duran,40.210754,28.975767,0.514
2025-12-22,6881,UNKNOWN,8,Duran,40.273464,28.954666,7.199
2025-12-22,7201,UNKNOWN,1,Duran,40.17028,28.921268,0.0
2025-12-22,7201,UNKNOWN,2,Duran,40.171274,28.9224465,0.149
2025-12-22,7201,UNKNOWN,3,Duran,40.1718825,28.924077,0.154
2025-12-22,7201,UNKNOWN,4,Duran,40.173149,28.9238225,0.142
2025-12-22,7201,UNKNOWN,5,Duran,40.172909,28.902496,1.812
2025-12-22,7201,UNKNOWN,6,Duran,40.190132,28.930763,3.072
2025-12-22,7201,UNKNOWN,7,Duran,40.19022,28.930843,0.012
2025-12-22,7201,UNKNOWN,8,Duran,40.202492,28.923029,1.517
2025-12-22,7201,UNKNOWN,9,Duran,40.204544,28.949465,2.257
2025-12-22,7224,UNKNOWN,1,Duran,40.190437,28.930868,0.0
2025-12-22,7224,UNKNOWN,2,Duran,40.2187025,28.9420615,3.284
2025-12-22,7224,UNKNOWN,3,Duran,40.220272,28.956236,1.216
2025-12-22,7224,UNKNOWN,4,Duran,40.226212,28.962086,0.826
2025-12-22,7224,UNKNOWN,5,Duran,40.217522,28.978483,1.695
2025-12-22,7873,UNKNOWN,1,Duran,40.165806,28.814127,0.0
2025-12-22,7873,UNKNOWN,2,Duran,40.173576,28.844799,2.746
2025-12-22,7873,UNKNOWN,3,Duran,40.174858,28.878944,2.905
2025-12-22,7873,UNKNOWN,4,Duran,40.190449,28.930643,4.722
2025-12-22,7912,UNKNOWN,1,Duran,40.190327,28.931057,0.0
2025-12-22,7912,UNKNOWN,2,Duran,40.1998385,28.9495285,1.892
2025-12-22,7912,UNKNOWN,3,Duran,40.2015075,28.950298,0.197
2025-12-22,7912,UNKNOWN,4,Duran,40.200375,28.951113,0.144
2025-12-22,7912,UNKNOWN,5,Duran,40.198645,28.9514905,0.195
2025-12-22,7912,UNKNOWN,6,Duran,40.198452,28.952202,0.064
2025-12-22,7912,UNKNOWN,7,Duran,40.196228,28.955064,0.347
2025-12-22,7912,UNKNOWN,8,Duran,40.195204,28.956912,0.194
2025-12-22,7912,UNKNOWN,9,Duran,40.199234,28.954872,0.48
2025-12-22,7912,UNKNOWN,10,Duran,40.2008475,28.9555245,0.188
2025-12-22,7912,UNKNOWN,11,Duran,40.201378,28.953184,0.207
2025-12-22,7912,UNKNOWN,12,Duran,40.201862,28.954691,0.139
2025-12-22,7912,UNKNOWN,13,Duran,40.203293,28.954561,0.16
2025-12-22,7912,UNKNOWN,14,Duran,40.206406,28.940193,1.268
2025-12-22,7912,UNKNOWN,15,Duran,40.206928,28.940899,0.083
2025-12-22,7912,UNKNOWN,16,Duran,40.273369,28.9547,7.48
2025-12-22,7924,UNKNOWN,1,Duran,40.1662485,28.919819,0.0
2025-12-22,7924,UNKNOWN,2,Duran,40.167286,28.922646,0.266
2025-12-22,7924,UNKNOWN,3,Duran,40.169132,28.925213,0.3
2025-12-22,7924,UNKNOWN,4,Duran,40.168415,28.9166785,0.73
2025-12-22,7924,UNKNOWN,5,Duran,40.168392,28.914997,0.143
2025-12-22,7924,UNKNOWN,6,Duran,40.171074,28.916855,0.337
2025-12-22,7924,UNKNOWN,7,Duran,40.170622,28.915367,0.136
2025-12-22,7924,UNKNOWN,8,Duran,40.170689,28.91267,0.229
2025-12-22,7924,UNKNOWN,9,Duran,40.1701355,28.910943,0.159
2025-12-22,7924,UNKNOWN,10,Duraklama Alarmı,40.178616,28.898327,1.428
2025-12-22,7924,UNKNOWN,11,Duraklama Alarmı,40.179234,28.896593,0.163
2025-12-22,7924,UNKNOWN,12,Duran,40.18111,28.893068,0.365
2025-12-22,7924,UNKNOWN,13,Duran,40.180035,28.902182,0.783
2025-12-22,7924,UNKNOWN,14,Duran,40.190138,28.9307035,2.671
2025-12-22,7924,UNKNOWN,15,Duran,40.20602,28.942192,2.018
2025-12-22,7924,UNKNOWN,16,Duran,40.210121,28.918154,2.092
2025-12-22,7924,UNKNOWN,17,Duran,40.214642,28.917698,0.504
2025-12-22,7924,UNKNOWN,18,Duraklama Alarmı,40.211666,28.91,0.733
2025-12-22,7924,UNKNOWN,19,Duran,40.223141,28.849495,5.293
2025-12-22,7924,UNKNOWN,20,Duran,40.226397,28.845813,0.478
2025-12-22,7924,UNKNOWN,21,Duran,40.226841,28.843344,0.215
2025-12-22,7924,UNKNOWN,22,Duran,40.227482,28.846018,0.238
2025-12-22,7924,UNKNOWN,23,Duran,40.226223,28.846647,0.15
2025-12-22,7924,UNKNOWN,24,Duran,40.226154,28.848427,0.151
2025-12-22,7924,UNKNOWN,25,Duran,40.2634755,28.968936,11.038
2025-12-22,7924,UNKNOWN,26,Duran,40.216599,28.984062,5.368
2025-12-22,8359,UNKNOWN,1,Duran,40.190544,28.93091,0.0
2025-12-22,8359,UNKNOWN,2,Duran,40.217743,28.9209,3.142
2025-12-22,8359,UNKNOWN,3,Duran,40.221024,28.924116,0.456
2025-12-22,8359,UNKNOWN,4,Duran,40.222141,28.923294,0.142
2025-12-22,8359,UNKNOWN,5,Duran,40.221531,28.916071,0.617
2025-12-22,8359,UNKNOWN,6,Duran,40.222786,28.915922,0.14
2025-12-22,8359,UNKNOWN,7,Duran,40.223648,28.91622,0.099
2025-12-22,8359,UNKNOWN,8,Duran,40.2275615,28.9214655,0.623
2025-12-22,8359,UNKNOWN,9,Duran,40.265171,28.971117,5.937
2025-12-22,8527,UNKNOWN,1,Duran,40.190201,28.930752,0.0
2025-12-22,8527,UNKNOWN,2,Duran,40.2205945,28.918989,3.524
2025-12-22,8527,UNKNOWN,3,Duran,40.224525,28.916544,0.484
2025-12-22,8527,UNKNOWN,4,Duran,40.2264635,28.9180385,0.25
2025-12-22,8527,UNKNOWN,5,Duran,40.225819,28.889517,2.422
2025-12-22,8527,UNKNOWN,6,Duran,40.218321,28.886008,0.885
2025-12-22,9279,UNKNOWN,1,Duran,40.190086,28.93058,0.0
2025-12-22,9279,UNKNOWN,2,Duran,40.1901725,28.930897,0.029
2025-12-22,9279,UNKNOWN,3,Duran,40.212383,28.9769,4.622
2025-12-22,9279,UNKNOWN,4,Duran,40.2134135,28.994265,1.479
2025-12-22,9279,UNKNOWN,5,Duran,40.209351,28.991274,0.518
2025-12-22,9279,UNKNOWN,6,Duran,40.203125,28.990414,0.696
2025-12-22,9785,UNKNOWN,1,Duran,40.190212,28.930964,0.0
2025-12-22,9785,UNKNOWN,2,Duran,40.227013,28.959187,4.742
2025-12-22,9785,UNKNOWN,3,Duran,40.227955,28.957579,0.172
2025-12-22,9785,UNKNOWN,4,Duran,40.228138,28.958925,0.116
2025-12-22,9785,UNKNOWN,5,Duran,40.2297305,28.9602765,0.211
2025-12-22,9785,UNKNOWN,6,Duran,40.228146,28.96199,0.228
2025-12-22,9785,UNKNOWN,7,Duran,40.228451,28.977545,1.321
2025-12-22,9785,UNKNOWN,8,Duran,40.228184,28.978905,0.119
2025-12-22,9785,UNKNOWN,9,Duran,40.22847,28.980209,0.115
2025-12-22,9785,UNKNOWN,10,Duran,40.230217,28.97863,0.236
2025-12-22,9785,UNKNOWN,11,Duran,40.231865,28.977907,0.193
2025-12-22,9785,UNKNOWN,12,Duran,40.232155,28.979439,0.134
2025-12-22,9928,UNKNOWN,1,Duran,40.181263,28.840124,0.0
2025-12-22,9928,UNKNOWN,2,Duran,40.1869525,28.8312555,0.984
2025-12-22,9928,UNKNOWN,3,Duran,40.1980055,28.8368095,1.316
2025-12-22,9928,UNKNOWN,4,Duran,40.1997985,28.840294,0.357
2025-12-22,9928,UNKNOWN,5,Duran,40.19025,28.930882,7.767
2025-12-22,9928,UNKNOWN,6,Duran,40.259926,28.93557,7.758
2025-12-23,1106,UNKNOWN,1,Duran,40.1710795,28.9299405,0.0
2025-12-23,1106,UNKNOWN,2,Duran,40.175583,28.927753,0.534
2025-12-23,1106,UNKNOWN,3,Duran,40.176838,28.923496,0.388
2025-12-23,1106,UNKNOWN,4,Duran,40.178173,28.9211105,0.251
2025-12-23,1106,UNKNOWN,5,Duran,40.190105,28.930672,1.556
2025-12-23,1106,UNKNOWN,6,Duran,40.261604,28.977959,8.906
2025-12-23,1106,UNKNOWN,7,Duran,40.263565,28.966936,0.96
2025-12-23,1106,UNKNOWN,8,Duran,40.273418,28.970364,1.134
2025-12-23,1106,UNKNOWN,9,Duran,40.268688,28.94195,2.467
2025-12-23,1106,UNKNOWN,10,Duran,40.26828,28.941252,0.075
2025-12-23,1106,UNKNOWN,11,Duran,40.269585,28.940975,0.147
2025-12-23,1106,UNKNOWN,12,Duran,40.269756,28.942322,0.116
2025-12-23,1106,UNKNOWN,13,Duran,40.27047,28.942015,0.084
2025-12-23,1106,UNKNOWN,14,Duran,40.273811,28.938362,0.484
2025-12-23,1106,UNKNOWN,15,Duran,40.273048,28.936703,0.164
2025-12-23,1106,UNKNOWN,16,Duran,40.273018,28.936041,0.056
2025-12-23,1106,UNKNOWN,17,Duran,40.274639,28.936604,0.186
2025-12-23,1106,UNKNOWN,18,Duran,40.273647,28.932884,0.334
2025-12-23,1106,UNKNOWN,19,Duran,40.276318,28.931429,0.322
2025-12-23,1106,UNKNOWN,20,Duran,40.278404,28.935942,0.448
2025-12-23,1409,UNKNOWN,1,Duran,40.190239,28.930916,0.0
2025-12-23,1409,UNKNOWN,2,Duran,40.243488,28.939272,5.963
2025-12-23,1409,UNKNOWN,3,Duran,40.243721,28.937643,0.141
2025-12-23,1409,UNKNOWN,4,Duran,40.24493,28.93782,0.135
2025-12-23,1409,UNKNOWN,5,Duran,40.247906,28.941797,0.473
2025-12-23,1409,UNKNOWN,6,Duran,40.2482415,28.9428435,0.096
2025-12-23,1409,UNKNOWN,7,Duran,40.24865,28.940342,0.217
2025-12-23,1409,UNKNOWN,8,Duran,40.249279,28.937592,0.244
2025-12-23,1434,UNKNOWN,1,Duran,40.190174,28.930662,0.0
2025-12-23,1434,UNKNOWN,2,Duran,40.20274,28.938254,1.539
2025-12-23,1434,UNKNOWN,3,Duran,40.2066,28.9370195,0.442
2025-12-23,1434,UNKNOWN,4,Duran,40.20776,28.936407,0.139
2025-12-23,1434,UNKNOWN,5,Duran,40.2102605,28.936888,0.281
2025-12-23,1434,UNKNOWN,6,Duran,40.210667,28.937542,0.072
2025-12-23,1434,UNKNOWN,7,Duran,40.206909,28.937996,0.42
2025-12-23,1434,UNKNOWN,8,Duran,40.207138,28.939882,0.162
2025-12-23,1434,UNKNOWN,9,Duran,40.203619,28.943189,0.482
2025-12-23,1434,UNKNOWN,10,Duran,40.202911,28.944696,0.15
2025-12-23,1434,UNKNOWN,11,Duran,40.1967085,28.9582845,1.344
2025-12-23,1434,UNKNOWN,12,Duran,40.197021,28.960035,0.153
2025-12-23,1434,UNKNOWN,13,Duran,40.1989385,28.960101,0.213
2025-12-23,1434,UNKNOWN,14,Duran,40.200912,28.959314,0.229
2025-12-23,1434,UNKNOWN,15,Duran,40.2018835,28.959015,0.111
2025-12-23,1434,UNKNOWN,16,Duran,40.200413,28.9624,0.331
2025-12-23,1434,UNKNOWN,17,Duran,40.201885,28.963358,0.183
2025-12-23,1434,UNKNOWN,18,Duran,40.2021635,28.96442,0.095
2025-12-23,1434,UNKNOWN,19,Duran,40.2033805,28.962677,0.201
2025-12-23,1434,UNKNOWN,20,Duran,40.2042885,28.9619695,0.117
2025-12-23,1434,UNKNOWN,21,Duran,40.20401,28.964046,0.179
2025-12-23,1434,UNKNOWN,22,Duran,40.204315,28.965557,0.133
2025-12-23,1434,UNKNOWN,23,Duran,40.26355,28.966921,6.588
2025-12-23,1434,UNKNOWN,24,Duran,40.264351,28.966667,0.092
2025-12-23,1488,UNKNOWN,1,Duran,40.1902335,28.930834,0.0
2025-12-23,1488,UNKNOWN,2,Duran,40.190266,28.931192,0.031
2025-12-23,1488,UNKNOWN,3,Duran,40.20525,28.976881,4.223
2025-12-23,1488,UNKNOWN,4,Duran,40.2034,28.977684,0.217
2025-12-23,1488,UNKNOWN,5,Duran,40.203619,28.9791235,0.125
2025-12-23,1488,UNKNOWN,6,Duran,40.205402,28.978989,0.199
2025-12-23,1488,UNKNOWN,7,Duran,40.204304,28.987669,0.747
2025-12-23,1520,UNKNOWN,1,Duran,40.190449,28.930744,0.0
2025-12-23,1520,UNKNOWN,2,Duran,40.226032,28.767899,14.384
2025-12-23,1711,UNKNOWN,1,Duran,40.190136,28.930809,0.0
2025-12-23,1711,UNKNOWN,2,Duran,40.210808,28.953022,2.974
2025-12-23,1711,UNKNOWN,3,Duran,40.211555,28.953884,0.111
2025-12-23,1711,UNKNOWN,4,Duran,40.211365,28.95837,0.382
2025-12-23,1711,UNKNOWN,5,Duran,40.211582,28.967754,0.797
2025-12-23,1711,UNKNOWN,6,Duran,40.210648,28.970793,0.278
2025-12-23,1711,UNKNOWN,7,Duran,40.209263,28.971136,0.157
2025-12-23,1711,UNKNOWN,8,Duran,40.210171,28.972958,0.185
2025-12-23,1711,UNKNOWN,9,Duran,40.209122,28.974222,0.159
2025-12-23,1711,UNKNOWN,10,Duran,40.209198,28.975632,0.12
2025-12-23,1711,UNKNOWN,11,Duran,40.20936,28.9763975,0.067
2025-12-23,1711,UNKNOWN,12,Duran,40.2639545,28.969267,6.101
2025-12-23,1711,UNKNOWN,13,Duran,40.273335,28.954653,1.62
2025-12-23,2291,UNKNOWN,1,Duran,40.19046,28.930653,0.0
2025-12-23,2291,UNKNOWN,2,Duran,40.210152,28.917984,2.44
2025-12-23,2291,UNKNOWN,3,Duran,40.190971,28.813528,9.124
2025-12-23,2424,UNKNOWN,1,Duran,40.19043,28.930901,0.0
2025-12-23,2424,UNKNOWN,2,Duran,40.210171,28.918165,2.447
2025-12-23,2424,UNKNOWN,3,Duran,40.21862,28.982212,5.519
2025-12-23,2424,UNKNOWN,4,Duran,40.218651,28.98452,0.196
2025-12-23,2424,UNKNOWN,5,Duran,40.2199805,28.985543,0.171
2025-12-23,2424,UNKNOWN,6,Duran,40.221127,28.983572,0.21
2025-12-23,2424,UNKNOWN,7,Duran,40.223034,28.982271,0.239
2025-12-23,2424,UNKNOWN,8,Duran,40.263672,28.966867,4.704
2025-12-23,2424,UNKNOWN,9,Duran,40.273411,28.97036,1.123
2025-12-23,2424,UNKNOWN,10,Duran,40.273449,28.955004,1.303
2025-12-23,2519,UNKNOWN,1,Duran,40.190247,28.93104,0.0
2025-12-23,2519,UNKNOWN,2,Duran,40.253494,28.937439,7.054
2025-12-23,2519,UNKNOWN,3,Duran,40.263031,28.935669,1.071
2025-12-23,2519,UNKNOWN,4,Duran,40.264942,28.935759,0.213
2025-12-23,2519,UNKNOWN,5,Duran,40.26722,28.93689,0.271
2025-12-23,2519,UNKNOWN,6,Duran,40.268089,28.939322,0.228
2025-12-23,2519,UNKNOWN,7,Duran,40.268736,28.9338425,0.47
2025-12-23,2519,UNKNOWN,8,Duran,40.267029,28.929722,0.398
2025-12-23,2535,UNKNOWN,1,Duran,40.190361,28.931015,0.0
2025-12-23,2535,UNKNOWN,2,Duran,40.273521,28.954762,9.464
2025-12-23,2535,UNKNOWN,3,Duran,40.239859,28.816952,12.279
2025-12-23,2535,UNKNOWN,4,Duran,40.22929,28.802584,1.694
2025-12-23,2535,UNKNOWN,5,Duran,40.252926,28.774303,3.559
2025-12-23,2535,UNKNOWN,6,Duran,40.2559395,28.7575235,1.463
2025-12-23,2535,UNKNOWN,7,Duran,40.194359,28.75037,6.874
2025-12-23,2584,UNKNOWN,1,Duran,40.190533,28.930923,0.0
2025-12-23,2584,UNKNOWN,2,Duran,40.21777,28.846478,7.785
2025-12-23,2584,UNKNOWN,3,Duran,40.2221275,28.839851,0.743
2025-12-23,2584,UNKNOWN,4,Duran,40.223057,28.838598,0.148
2025-12-23,2584,UNKNOWN,5,Duran,40.2220365,28.8362095,0.232
2025-12-23,2584,UNKNOWN,6,Duran,40.224037,28.837908,0.265
2025-12-23,2584,UNKNOWN,7,Duran,40.2263165,28.8410645,0.369
2025-12-23,2584,UNKNOWN,8,Duran,40.263302,28.966993,11.452
2025-12-23,2674,UNKNOWN,1,Duran,40.190247,28.930643,0.0
2025-12-23,2674,UNKNOWN,2,Duran,40.219639,28.84988,7.598
2025-12-23,2674,UNKNOWN,3,Duran,40.226212,28.852322,0.76
2025-12-23,2674,UNKNOWN,4,Duran,40.2295,28.852537,0.366
2025-12-23,2674,UNKNOWN,5,Duran,40.2288685,28.849888,0.236
2025-12-23,2674,UNKNOWN,6,Duran,40.22871,28.846415,0.295
2025-12-23,2679,UNKNOWN,1,Duran,40.176041,28.941683,0.0
2025-12-23,2679,UNKNOWN,2,Duran,40.1782455,28.943925,0.31
2025-12-23,2679,UNKNOWN,3,Duran,40.177811,28.940441,0.3
2025-12-23,2679,UNKNOWN,4,Duran,40.178707,28.941292,0.123
2025-12-23,2679,UNKNOWN,5,Duran,40.1802345,28.940094,0.198
2025-12-23,2679,UNKNOWN,6,Duran,40.182028,28.943999,0.387
2025-12-23,2679,UNKNOWN,7,Duran,40.184853,28.942446,0.341
2025-12-23,2679,UNKNOWN,8,Duran,40.18655,28.944801,0.275
2025-12-23,2679,UNKNOWN,9,Duran,40.190098,28.930977,1.239
2025-12-23,2824,UNKNOWN,1,Duran,40.190296,28.930887,0.0
2025-12-23,2824,UNKNOWN,2,Duran,40.215492,28.961151,3.802
2025-12-23,2824,UNKNOWN,3,Duran,40.219143,28.963933,0.47
2025-12-23,2824,UNKNOWN,4,Duran,40.219643,28.962645,0.123
2025-12-23,2824,UNKNOWN,5,Duran,40.219448,28.96048,0.185
2025-12-23,2824,UNKNOWN,6,Duran,40.221069,28.960522,0.18
